,title,budget,revenue,runtime,movie_id,genre
4618,Hadi İnşallah,0,0,99,326474,"Comedy,"
4619,Hairspray,50000000,90450008,117,2976,"Comedy,Romance,Drama,"
4620,HALO Legends,0,11000000,120,573531,"Animation,War,Drama,"
4621,Halo: The Fall of Reach,,,,,
4622,Hamara Dil Aapke Paas Hai,0,0,165,75217,"Drama,"
4623,Hamburger Hill,0,13839404,110,10652,"War,Action,Drama,"
4624,Hamza's Suitcase,0,0,85,542642,"Comedy,"
4625,Hangman,0,0,98,323368,"Mystery,Crime,Thriller,"
4626,Hank: Five Years from the Brink,0,0,86,221418,"Documentary,"
4627,Hans Zimmer: Live in Prague,0,0,138,435011,"Music,"
4628,Happy Hunting,0,0,91,412762,"Horror,Thriller,"
4629,Happy Times,0,0,93,639965,"Comedy,Horror,"
4630,Hard Tide,0,0,0,395235,
4631,Hardcore Henry,2000000,14333790,96,325348,"Action,Adventure,Science Fiction,"
4632,Harlem Globetrotters: The Team That Changed the World,0,0,116,222728,"Documentary,"
4633,Harold & Kumar Escape from Guantanamo Bay,1200000,0,91,343,"Comedy,Drama,Romance,"
4634,Harold & Kumar Go to White Castle,1200000,0,91,343,"Comedy,Drama,Romance,"
4635,Harold and Lillian: A Hollywood Love Story,0,0,96,367966,"Documentary,"
4636,Harriet the Spy: Blog Wars,0,0,90,49350,"Family,Comedy,Drama,TV Movie,"
4637,Harry and Snowman,0,0,84,340223,"Documentary,"
4638,Harry Benson: Shoot First,0,0,87,407803,"Documentary,"
4639,Haseena Maan Jaayegi,0,0,150,30321,"Action,Comedy,"
4640,Haunters: The Art of the Scare,0,0,88,468455,"Documentary,Horror,"
4641,Haunting on Fraternity Row,0,0,93,551608,"Horror,Mystery,Thriller,"
4642,Have You Seen the Listers?,0,0,86,466654,"Documentary,Drama,"
4643,Havenhurst,0,0,80,403368,"Horror,Mystery,Thriller,"
4644,Haywire,23000000,33372606,93,70435,"Action,Drama,Thriller,"
4645,He Named Me Malala,0,2642899,87,338928,"Documentary,"
4646,He's Out There,0,0,89,431185,"Horror,Thriller,"
4647,Head Count,0,0,90,549935,"Horror,Mystery,Thriller,"
4648,Head On,0,378667,104,13817,"Drama,"
4649,Heal,0,0,108,458991,"Documentary,"
4650,Heartbreakers,35000000,57756408,123,10833,"Comedy,Romance,Crime,"
4651,Heartthrob,4000000,90000000,86,496230,"Drama,Romance,Thriller,"
4652,Hedgehogs,0,0,0,831042,"Documentary,"
4653,Hell and Back,0,0,83,208450,"Documentary,"
4654,Hell or High Water,12000000,37589296,102,338766,"Crime,Drama,Thriller,Western,"
4655,Hellboy,50000000,44664690,121,456740,"Fantasy,Action,Adventure,Science Fiction,"
4656,Her,0,0,103,1041896,"Drama,"
4657,Her Only Choice,0,0,120,566141,"Drama,"
4658,Hera Pheri,0,0,156,21614,"Comedy,Crime,"
4659,Here Alone,0,0,97,390582,"Horror,Thriller,Science Fiction,"
4660,Hero,165000000,657827828,102,177572,"Adventure,Family,Animation,Action,Comedy,"
4661,Hickok,0,0,88,455675,"Western,"
4662,Hide & Seek,30000000,127369981,101,11096,"Horror,Mystery,"
4663,Hide and Seek,30000000,127369981,101,11096,"Horror,Mystery,"
4664,Highly Strung,0,0,90,392440,
4665,Hiroshima: The Real History,0,0,90,358269,"Documentary,History,War,"
4666,Hisss,10000000,0,98,47655,"Fantasy,Horror,Thriller,"
4667,History of Joy,0,0,120,460500,"Drama,"
4668,Hitch,70000000,368100420,118,8488,"Comedy,Drama,Romance,"
4669,Hitler's Olympics,0,0,44,412590,"History,Documentary,"
4670,Hitler's Steel Beast,0,0,53,485219,"Documentary,"
4671,Ho Mann Jahaan,0,0,170,384547,"Drama,Music,"
4672,Hokkabaz,0,0,122,13296,"Comedy,Drama,"
4673,Holding the Man,0,0,128,337960,"Drama,"
4674,Holidays,0,0,105,323262,"Comedy,Horror,"
4675,Holy Hell,0,16905,100,373472,"Documentary,"
4676,Holy Man 2,0,0,89,338281,"Comedy,"
4677,Holy Man 3,0,0,100,232726,"Comedy,"
4678,Hombanna,0,0,126,530276,
4679,Homeland,0,0,58,802160,"Documentary,"
4680,Honey 2,0,0,110,63710,"Music,Comedy,Drama,"
4681,Honey: Rise Up and Dance,0,0,100,515114,"Music,Drama,"
4682,Hoodwinked Too! Hood vs. Evil,30000000,13521829,86,57089,"Comedy,Animation,Family,"
4683,Hope Aur Hum,0,0,96,527725,"Comedy,Drama,"
4684,Hope Springs Eternal,0,0,78,527632,"Comedy,Drama,"
4685,Hope: One in a Billion,0,0,80,656557,"Documentary,"
4686,Horns,0,0,120,149509,"Drama,Fantasy,Thriller,"
4687,Horror Story,0,0,99,311539,"Horror,Fantasy,"
4688,Hostage to the Devil,0,0,90,407767,"Horror,Documentary,Mystery,"
4689,Hostages,0,0,96,291994,"Drama,"
4690,Hostiles,55000000,36976336,134,384680,"Western,Drama,History,"
4691,Hot Bot,0,0,86,385317,"Comedy,Science Fiction,"
4692,Hot Property,0,0,90,461698,"Drama,Comedy,"
4693,Hot Rod,0,14334401,88,10074,"Comedy,Action,"
4694,Hotel Pacific,0,0,94,208309,"Drama,"
4695,Hotel Transylvania 3: Summer Vacation,80000000,528600000,97,400155,"Animation,Comedy,Family,Fantasy,"
4696,House at the End of the Street,6900000,44287131,101,82505,"Horror,Thriller,"
4697,House of Z,0,0,87,453900,"Documentary,"
4698,"Houston, We Have a Problem!",0,0,88,142611,"Comedy,"
4699,How the Beatles Changed the World,0,0,109,502315,"Documentary,Music,"
4700,How the Grinch Stole Christmas,123000000,345823040,104,8871,"Family,Comedy,Fantasy,"
4701,How to Be a Latin Lover,0,26251899,115,425134,"Comedy,"
4702,How to Be a Player,0,13960203,93,28353,"Comedy,Romance,"
4703,How to Change the World,0,0,110,319073,"Documentary,History,"
4704,How to Make an American Quilt,10000000,41200020,116,11861,"Drama,Romance,"
4705,How to Win the US Presidency,0,0,50,412309,"Documentary,"
4706,Hridaynath,0,0,102,530289,
4707,Hulk Vs.,0,0,41,101907,"Action,Animation,Fantasy,Science Fiction,"
4708,Hum Saath-Saath Hain,0,0,177,62883,"Romance,Family,Fantasy,"
4709,Humko Deewana Kar Gaye,0,0,152,48569,"Drama,Romance,"
4710,Hungerford,40000,0,79,268229,"Action,Horror,Science Fiction,"
4711,Hunt to Kill,2300000,0,98,46713,"Action,Adventure,Thriller,"
4712,Hunter's Prayer,17000000,0,91,302150,"Action,Thriller,"
4713,Hurricane Bianca,0,0,84,400547,"Comedy,Drama,"
4714,Hurricane Bianca: From Russia With Hate,0,0,85,504331,"Comedy,"
4715,Hustle & Flow,0,0,118,705861,"Drama,Comedy,"
4716,Hypersomnia,0,0,90,451654,"Mystery,Thriller,Horror,Fantasy,"
4717,I Am,150000000,585410052,101,6479,"Drama,Science Fiction,Thriller,"
4718,I Am Bolt,0,0,107,422469,"Documentary,"
4719,I Am Jane Doe,0,0,91,430448,"Crime,Documentary,"
4720,I Am Maris,0,0,52,592564,"Documentary,"
4721,I Am Not Madame Bovary,0,0,128,400114,"Comedy,Drama,"
4722,I Am Sun Mu,0,0,80,383353,"Animation,Documentary,"
4723,I Am Vengeance,0,0,90,661227,"Action,"
4724,I Am Wrath,18000000,0,92,332411,"Action,Crime,Drama,Thriller,"
4725,I Don't Know How She Does It,24000000,31410151,89,70868,"Romance,Comedy,"
4726,I Dream Of Dance,0,0,106,551458,"Documentary,"
4727,I Fine... Thank You... Love You,0,0,121,332506,"Comedy,Romance,"
4728,"I, Daniel Blake",0,15793051,100,374473,"Drama,"
4729,I'll See You in My Dreams,0,7449681,92,310121,"Drama,Comedy,"
4730,I'm in Love with a Church Girl,0,0,118,207883,"Drama,Romance,"
4731,Ice Guardians,0,0,108,413361,"Documentary,"
4732,Iceman,20000000,1969193,105,68812,"Thriller,Crime,Drama,"
4733,Ideachi Kalpana,0,0,175,495125,
4734,Igor,25000000,30700000,87,14248,"Animation,Comedy,Family,Fantasy,"
4735,Iliza Shlesinger: War Paint,0,0,75,220153,"Comedy,"
4736,Imagine That,55000000,23000000,107,19724,"Comedy,Family,"
4737,Immoral Tales,0,0,103,46581,"Drama,Romance,"
4738,In Search of Fellini,0,0,93,446697,"Drama,Adventure,"
4739,In The Deep,0,0,95,103132,"Crime,Thriller,Mystery,"
4740,Incir Receli 2,0,0,103,313822,"Romance,Drama,"
4741,Incoming,0,0,89,522964,"Action,Science Fiction,Thriller,"
4742,Incomplete,0,0,105,674453,"Drama,"
4743,Inconceivable,0,0,105,433630,"Thriller,Drama,"
4744,Incorruptible,0,0,94,339143,
4745,Incredibles 2 (Spanish Version),,,,,
4746,INDIA,8000000,27201487,163,15927,"Drama,Adventure,History,"
4747,Indiana Jones and the Kingdom of the Crystal Skull,185000000,786636033,122,217,"Adventure,Action,"
4748,Indiana Jones and the Last Crusade,48000000,474171806,127,89,"Adventure,Action,"
4749,Indiana Jones and the Raiders of the Lost Ark,18000000,389925971,115,85,"Adventure,Action,"
4750,Indiana Jones and the Temple of Doom,28000000,333000000,118,87,"Adventure,Action,"
4751,Indiscretion,0,0,99,407794,"Thriller,Crime,Drama,Romance,"
4752,Inequality for All,0,0,88,159008,"Documentary,"
4753,Influx,0,0,90,542145,
4754,Inglourious Basterds,70000000,321457747,153,16869,"Drama,Action,Thriller,War,"
4755,Inkheart,60000000,62803180,106,2309,"Adventure,Family,Fantasy,"
4756,Insan,0,0,27,328393,"Drama,"
4757,Instructions Not Included,0,0,0,667706,
4758,Internet Famous,0,0,87,401442,"Comedy,"
4759,Into the Forest,0,9995,101,334538,"Drama,Science Fiction,"
4760,Inuyasha the Movie - L'isola del fuoco scarlatto,0,0,88,34297,"Fantasy,Animation,Adventure,"
4761,Inuyasha the Movie - La spada del dominatore del mondo,0,0,99,34295,"Animation,Fantasy,Adventure,"
4762,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,0,0,100,22537,"Action,Animation,Adventure,Fantasy,"
4763,Invictus,60000000,122426792,134,22954,"Drama,History,"
4764,Invisible Essence: The Little Prince,0,0,90,551605,"Documentary,"
4765,Inxeba,0,142684,88,428498,"Drama,"
4766,Iqbal,0,0,150,21567,"Drama,"
4767,Irada Pakka,0,0,131,624522,"Comedy,"
4768,Iron Cowboy: The Story of the 50.50.50,0,0,76,550261,"Documentary,"
4769,Iron Man & Captain America: Heroes United,200000000,623933331,124,10138,"Adventure,Action,Science Fiction,"
4770,Ishqedarriyaan,0,0,132,361847,"Romance,"
4771,Issaq,0,0,148,239586,"Romance,"
4772,It Takes Two,0,19474589,101,33689,"Comedy,Family,Romance,"
4773,It's Fine,0,0,4,708350,"Comedy,"
4774,It's Now or Never,0,0,44,763773,"Documentary,Comedy,"
4775,"It's Okay, Buddy",0,0,84,564771,"Comedy,"
4776,Iverson,0,0,87,266442,"Documentary,"
4777,최강전사 미니특공대 : 영웅의 탄생,0,0,68,405458,"Family,Animation,"
4778,Jaan-E-Mann: Let's Fall in Love... Again,,,,,
4779,Jack and the Cuckoo-Clock Heart,33746302,3445000,94,204436,"Animation,Romance,Adventure,Drama,Fantasy,"
4780,Jack of all Trades,0,0,85,516807,"Documentary,"
4781,Jackie Brown,12000000,39673162,154,184,"Crime,Thriller,Drama,"
4782,Jackpot,0,0,97,78479,"Crime,Comedy,"
4783,Jail,0,90508336,103,15670,"Comedy,Crime,Drama,"
4784,Jake's Buccaneer Blast,,,,,
4785,Jal,0,0,126,285937,"Drama,"
4786,Jalpari: The Desert Mermaid,,,,,
4787,Janaan,1500000,3000000,133,416238,"Romance,Comedy,"
4788,Jay and Silent Bob Strike Back,22000000,33788161,104,2294,"Comedy,"
4789,Jealousy and medicine,0,0,100,341660,"Drama,Romance,"
4790,Jeremy Scott: The People's Designer,0,0,110,360354,"Documentary,"
4791,Jersey Boys,40000000,67347013,134,209451,"Music,Drama,"
4792,Jesus: Countdown to Calvary,0,0,53,516060,"Documentary,"
4793,Jewel's Catch One,0,0,84,413165,"Documentary,"
4794,Jimi Hendrix,0,0,98,364442,"Documentary,Music,"
4795,Jiro Dreams of Sushi,0,2550508,82,80767,"Documentary,"
4796,Jis Desh Men Ganga Behti Hai,,,,,
4797,Joe Cocker: Mad Dog with Soul,335000,0,90,450494,"Documentary,Music,"
4798,John & Jane,40000000,171539887,122,324552,"Action,Thriller,Crime,"
4799,John Carter,250000000,284139100,132,49529,"Action,Adventure,Science Fiction,"
4800,John Day,0,0,137,223806,"Drama,"
4801,John Mellencamp: Plain Spoken,0,0,80,502621,"Documentary,Music,"
4802,Jonathan,0,0,101,422619,"Drama,Science Fiction,"
4803,Jora 10 Numbaria,0,0,135,491811,"Drama,Action,"
4804,Judwaa,10000000,34500000,150,456565,"Action,Comedy,Romance,"
4805,Judy Moody and the Not Bummer Summer,20000000,14166853,91,60062,"Comedy,Family,"
4806,Jugaad,0,0,114,15646,"Comedy,"
4807,Julie & Julia,40000000,129540499,123,24803,"Romance,Drama,"
4808,Jumping the Broom,6600000,37710610,112,57119,"Comedy,"
4809,Junebug,1000000,0,106,1444,"Comedy,Drama,"
4810,Jupiter Ascending,176000003,183987723,127,76757,"Science Fiction,Fantasy,Action,"
4811,Just Friends,0,50817508,96,10033,"Comedy,Romance,"
4812,"Justice, My Foot!",0,0,102,32517,"Comedy,Action,"
4813,Justin Bieber: Never Say Never,13000000,98441954,105,54518,"Music,Documentary,Family,"
4814,K-19: The Widowmaker,100000000,35168966,138,8665,"Drama,History,War,Thriller,Mystery,"
4815,Kaabil,5200000,0,139,403867,"Action,Thriller,Drama,"
4816,Kaakan,0,0,140,508438,
4817,Kaalia,0,0,0,936626,
4818,Kaaliyan,0,0,0,508921,"Action,History,"
4819,Kabali (Hindi Version),,,,,
4820,Kacche Dhaagey,0,0,0,430755,
4821,Kahlil Gibran's The Prophet,0,0,85,283161,"Animation,"
4822,Kajraare,0,0,112,117337,"Romance,Drama,Crime,"
4823,Kaleidoscope,0,0,96,216404,"TV Movie,Drama,Romance,"
4824,Kalki,0,0,161,324622,"Romance,Family,Drama,"
4825,Kanika,0,0,7,682656,"Crime,Drama,"
4826,Karzzzz,0,0,142,55376,"Action,Romance,Thriller,"
4827,Kate & Leopold,0,0,106,597891,"Action,"
4828,Katha,0,0,170,80156,"Action,Drama,Romance,"
4829,Katt Williams: Live,0,0,86,25358,"Comedy,"
4830,Kaviyude Osyath,0,0,0,453147,"Drama,"
4831,Kay Dyache Bola,0,0,103,495697,
4832,Kevin Hart: Laugh at My Pain,0,0,89,74510,"Comedy,"
4833,Kevin Hart: Let Me Explain,0,32230907,74,181330,"Comedy,Documentary,"
4834,Kevin Hart: Seriously Funny,0,0,72,42189,"Comedy,"
4835,Kevyn Aucoin: Beauty & the Beast in Me,0,0,90,476378,"Documentary,"
4836,Khalnayak,0,0,0,592319,
4837,Khosla Ka Ghosla,0,0,135,15412,"Comedy,"
4838,Khubsoorat,0,0,126,60730,"Comedy,Romance,Family,"
4839,Khushi,0,0,27,592307,"Drama,"
4840,Kia and Cosmos,0,0,123,577441,"Drama,"
4841,Kickboxer: Retaliation,13000000,4537,110,447665,"Action,Drama,"
4842,Kickboxer: Vengeance,17000000,0,90,308529,"Action,Drama,"
4843,Kicking and Screaming,0,718490,96,28387,"Comedy,Drama,Romance,"
4844,Kid Kulafu,0,0,109,335844,"Documentary,Drama,"
4845,Kidnapping Mr. Heineken,0,2633527,95,228968,"Drama,Action,Crime,Thriller,Mystery,"
4846,Kill Bill: Vol. 1,30000000,180906076,111,24,"Action,Crime,"
4847,Kill Bill: Vol. 2,30000000,152159461,136,393,"Action,Crime,Thriller,"
4848,Kill Command,0,0,99,384798,"Action,Horror,Science Fiction,"
4849,Kill Hitler! The Luck of the Devil,0,0,52,595822,"Documentary,"
4850,Kill Ratio,0,0,86,422972,"Action,"
4851,Kill the Irishman,0,1188194,106,51209,"Action,Crime,Thriller,Drama,"
4852,Killer Klowns from Outer Space,2000000,43625095,88,16296,"Comedy,Horror,Science Fiction,"
4853,Killers,75000000,98159963,100,37821,"Action,Comedy,Thriller,Romance,"
4854,Kills on Wheels,0,0,105,393695,"Action,Drama,Comedy,"
4855,Kilo Two Bravo,0,0,108,306650,"Thriller,War,Adventure,Drama,"
4856,King Jack,0,0,81,330916,"Drama,"
4857,King's Ransom,15000000,4139856,95,27360,"Comedy,Crime,"
4858,Kingpin,27000000,25023434,114,11543,"Comedy,"
4859,Kings,140000000,268031828,150,147441,"Adventure,Drama,Action,"
4860,Kis Kisko Pyaar Karoon,0,0,132,358985,"Comedy,Romance,"
4861,Kiss the Girls,27000000,60527873,115,9437,"Thriller,Crime,Mystery,Drama,"
4862,KL Zombi,0,0,97,217930,"Horror,Comedy,Thriller,"
4863,Knock Knock,2500000,6341684,99,263472,"Drama,Thriller,Horror,"
4864,Know Your Enemy - Japan,0,0,63,128678,"Documentary,War,History,"
4865,Knowing,50000000,155446362,121,13811,"Action,Mystery,Science Fiction,Thriller,"
4866,Koko: The Gorilla Who Talks,0,0,58,402967,"Documentary,"
4867,Kon-Tiki,16600000,0,118,70667,"Adventure,History,"
4868,Koshish,450000,160000,1,915823,
4869,Kraftidioten,4161012,0,115,252822,"Thriller,Action,Comedy,Crime,"
4870,Krish Trish and Baltiboy,,,,,
4871,Krish Trish and Baltiboy: Battle of Wits,,,,,
4872,Krish Trish and Baltiboy: Best Friends Forever,,,,,
4873,Krish Trish and Baltiboy: Comics of India,,,,,
4874,Krish Trish and Baltiboy: Face Your Fears,,,,,
4875,Krish Trish and Baltiboy: Oversmartness Never Pays,,,,,
4876,Krish Trish and Baltiboy: Part II,,,,,
4877,Krish Trish and Baltiboy: The Greatest Trick,,,,,
4878,Krisha,0,144822,81,323929,"Drama,"
4879,Kristy,6900000,0,86,146229,"Thriller,Horror,"
4880,Krystal,0,0,90,10148,"Drama,Comedy,"
4881,Kuldip Patwal: I Didn't Do It!,0,0,126,502702,"Crime,Drama,Mystery,"
4882,Kung Fu Hustle,20000000,104000000,99,9470,"Action,Comedy,Crime,Fantasy,"
4883,Kung Fu Magoo,0,0,79,71797,"Animation,Family,"
4884,Kung Fu Panda: Holiday,0,0,21,50393,"Animation,Family,TV Movie,Comedy,Fantasy,"
4885,Kung Fu Yoga,65000000,254212245,107,383785,"Comedy,Mystery,Action,Adventure,"
4886,Kuppivala,0,0,137,541084,"Drama,"
4887,Kurt & Courtney,0,890324,95,13907,"Documentary,Music,"
4888,Kurtulus Son Durak,0,0,106,101682,"Comedy,Drama,"
4889,Kya Kehna,0,0,155,165573,"Drama,Romance,"
4890,Kygo: Live at the Hollywood Bowl,0,0,52,511085,"Music,Documentary,"
4891,Kyun! Ho Gaya Na,0,0,175,19491,"Drama,Family,Romance,"
4892,La Última Fiesta,0,0,104,438797,"Comedy,"
4893,LA 92,0,0,114,450875,"Documentary,History,"
4894,La Bamba,6500000,54215416,108,16620,"Drama,Music,"
4895,La Coppia dei Campioni,0,0,88,393868,"Comedy,"
4896,Laal Rang,0,0,147,393423,"Comedy,Crime,Drama,Thriller,"
4897,Laddaland,0,0,117,64215,"Horror,Drama,"
4898,Lady Bloodfight,0,0,97,289269,"Action,Thriller,"
4899,Lady in the Water,70000000,72785169,110,9697,"Drama,Fantasy,Mystery,"
4900,Lady-Like,0,0,82,476921,"Comedy,Romance,"
4901,Lalbaug Parel: Zali Mumbai Sonyachi,,,,,
4902,Larceny,0,0,87,445962,"Action,Thriller,"
4903,Last Ferry,0,0,86,584828,"Drama,Thriller,Crime,"
4904,Last Knights,40000000,3643591,115,308504,"Action,Adventure,"
4905,Last Night,43000000,22957625,117,576845,"Horror,Mystery,Thriller,"
4906,Le K Benzema,0,0,120,497883,"Documentary,"
4907,Le serment des Hitler,0,0,54,600548,"Documentary,"
4908,Leap Year,19000000,32686500,100,25195,"Romance,Comedy,"
4909,LeapFrog: Letter Factory,0,0,35,20610,"Animation,Family,"
4910,LeapFrog: Numberland,0,0,36,85450,"Animation,Family,"
4911,LeapFrog: Phonics Farm,0,0,35,83006,"Family,Animation,"
4912,"LeapFrog: Sing-along, Read-along",0,0,31,797792,"Animation,"
4913,Lechmi,0,0,150,471714,"Thriller,Horror,Comedy,"
4914,Left Behind,16000000,19682924,110,218043,"Thriller,Action,Science Fiction,"
4915,Legend of the Guardians: The Owls of Ga'Hoole,80000000,140073390,97,41216,"Animation,Adventure,Family,Fantasy,"
4916,Legend of the Naga Pearls,38000000,0,108,466438,"Romance,Adventure,Fantasy,Comedy,"
4917,Legendary Weapons of China,0,0,109,19156,"Action,Comedy,"
4918,Legion,26000000,67918658,100,22894,"Horror,Action,Fantasy,"
4919,LEGO House - Home of the Brick,0,0,47,531002,"Documentary,"
4920,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,0,0,46,425104,"Animation,Fantasy,Action,Adventure,"
4921,Leo the Lion,0,0,46,256285,"Animation,Adventure,Family,"
4922,"Les Bleus - Une autre histoire de France, 1996-2016",0,0,147,414711,"Documentary,"
4923,Let There Be Light,3000000,7240000,100,480881,"Drama,"
4924,Lez Bomb,0,0,91,526034,"Comedy,"
4925,Life After Beth,2400000,88273,90,244566,"Romance,Comedy,Horror,"
4926,Life in the Doghouse,0,0,84,526171,"Documentary,"
4927,Lifechanger,0,0,84,532645,"Horror,Thriller,"
4928,Lifeline,0,0,77,702543,"Documentary,"
4929,Like Arrows,0,0,103,503811,"Drama,"
4930,Like Water for Chocolate,0,0,175,1011397,
4931,Lila & Eve,0,0,94,309581,"Thriller,Drama,"
4932,Lincoln,69000000,116471580,105,72331,"Action,Fantasy,Horror,"
4933,Lion's Heart,0,0,0,844988,"Comedy,Romance,Drama,"
4934,Listen Up! The Lives of Quincy Jones,0,0,115,79538,"Documentary,"
4935,Little Dragon Maiden,0,0,92,66171,"Action,Drama,"
4936,Little Lunch: The Halloween Horror Story,0,0,13,641495,"Comedy,Horror,"
4937,Little Lunch: The Nightmare Before Graduation,,,,,
4938,Little Men,0,0,85,373473,"Drama,"
4939,Little Nicky,85000000,58292295,90,9678,"Comedy,Fantasy,"
4940,Little Singham aur Kaal ka Mahajaal,0,0,68,568030,"Family,Comedy,Action,Animation,"
4941,Little Singham Bandarpur Mein Hu Ha Hu,0,0,67,651803,"Animation,"
4942,Little Singham in London,0,0,66,651802,"Animation,"
4943,Little Sister,0,0,91,381069,"Comedy,"
4944,Lizzie Borden Took an Ax,0,0,91,243568,"Drama,Mystery,Thriller,"
4945,Lo and Behold: Reveries of the Connected World,0,0,99,360030,"Documentary,"
4946,"Lock, Stock and Two Smoking Barrels",1350000,28356188,105,100,"Comedy,Crime,"
4947,Locke,2000000,4635300,85,210479,"Drama,Thriller,"
4948,Lockout,20000000,32948113,95,81796,"Action,Thriller,Science Fiction,"
4949,Loco Love,0,0,102,488446,"Romance,"
4950,Logan's Run,9000000,25000000,119,10803,"Action,Science Fiction,"
4951,Lolita,62000000,1071255,137,9769,"Drama,"
4952,Long Time Running,0,0,97,470640,"Documentary,Music,"
4953,"Look Out, Officer",0,0,87,138960,"Comedy,"
4954,Look Who's Back,3196621,25513752,116,318917,"Comedy,"
4955,Lorai: Play to Live,0,0,155,564121,"Drama,"
4956,Los Niños Héroes de Chapultepec,0,0,0,752925,"Documentary,Drama,History,"
4957,Losing Sight of Shore,0,0,92,452235,"Documentary,"
4958,Love Dot Com: The Social Experiment,0,0,0,645009,"Romance,"
4959,Love In A Puff,0,0,104,41993,"Comedy,Drama,Romance,"
4960,Love Ni Bhavai,0,0,162,510296,"Romance,"
4961,Love on Delivery,0,0,100,53163,"Comedy,Action,"
4962,Love Shot,0,0,80,585153,"Comedy,Romance,Crime,"
4963,Love Station,0,0,0,497385,
4964,Love You... Love You Not,0,0,95,442520,"Drama,Comedy,Romance,"
4965,"Love, Rosie",0,4439431,102,200727,"Comedy,Romance,"
4966,LoveTrue,0,0,82,334684,"Documentary,"
4967,Loving Annabelle,900000,0,77,19344,"Drama,Romance,"
4968,Loving You,0,0,101,18535,"Drama,Music,Romance,"
4969,Lucha: Playing the Impossible,0,0,98,461735,"Documentary,"
4970,Lucky: No Time for Love,0,0,180,46423,"Drama,Romance,"
4971,Lupt,0,0,117,538126,"Horror,Thriller,"
4972,Lusers,0,0,100,373878,"Comedy,Adventure,"
4973,Ma Chu Ka,0,0,119,411935,"Crime,Mystery,"
4974,Maacher Jhol,0,0,108,473714,"Family,Drama,"
4975,Mac & Devin Go to High School,0,5935269,95,20196,"Family,Fantasy,Science Fiction,Adventure,"
4976,Macchli Jal Ki Rani Hai,,,,,
4977,Mad Max,150000000,378858340,121,76341,"Action,Adventure,Science Fiction,"
4978,Mad Money,0,0,104,12085,"Action,Comedy,Crime,"
4979,Mad Ron's Prevues from Hell,0,0,83,86632,"Horror,"
4980,Mad World,0,0,97,520788,"Science Fiction,"
4981,Madaari,0,4201176,134,397365,"Thriller,Drama,"
4982,Maddman: The Steve Madden Story,0,0,78,495779,"Documentary,"
4983,Madre,0,0,97,438463,"Thriller,Horror,"
4984,Magic Snowflake,10000000,78,82,305387,"Family,Animation,"
4985,Magnetic,0,0,135,147936,"Music,Documentary,"
4986,Magnus,0,0,76,390409,"Documentary,"
4987,Mahabharat,7000000,210000,119,503928,"Adventure,Animation,Action,History,Family,"
4988,Mahjong Heroes,0,0,91,66173,"Action,"
4989,Maine Pyaar Kyun Kiya,0,0,145,39217,"Comedy,Drama,Romance,"
4990,Maine Pyar Kiya,0,0,192,27624,"Romance,Drama,"
4991,Mala Kahich Problem Nahi,0,0,134,564231,
4992,Malicious,3500000,0,90,426375,"Thriller,Horror,"
4993,Man of Tai Chi,25000000,2054941,105,76544,"Action,Drama,"
4994,Man Up,0,3000000,88,332340,"Romance,Comedy,"
4995,Mandi,0,0,167,171004,"Comedy,"
4996,Mandobasar Galpo,0,0,98,564127,"Drama,Thriller,"
4997,Manglehorn,4000000,143101,97,254905,"Drama,"
4998,Mango Dreams,0,0,93,460271,"History,Adventure,Drama,"
4999,Manhattan Romance,0,0,94,302323,"Romance,Comedy,Drama,"
5000,Manolo: The Boy Who Made Shoes for Lizards,0,0,89,467237,"Drama,Documentary,"
5001,Mansfield Park,0,0,93,16236,"Drama,"
5002,Mantostaan,0,0,92,488353,
5003,Mantra,0,0,103,933138,"Thriller,Horror,"
5004,Mara,5000000,470901,100,514277,"Crime,Horror,Thriller,"
5005,Marauders,15000000,0,107,359412,"Action,Crime,Thriller,"
5006,Mark Gatiss: A Study in Sherlock,0,0,28,507046,
5007,Maroon,0,0,94,423593,"Thriller,"
5008,Martial Arts of Shaolin,10000000,0,90,37032,"Action,Comedy,"
5009,Martin Lawrence Live: Runteldat,3000000,19184015,113,20337,"Comedy,"
5010,Martin Luther: The Idea that Changed the World,0,0,114,475904,"Documentary,History,"
5011,Martyrs of Marriage,0,0,90,512090,
5012,Marvel & ESPN Films Present: 1 of 1: Genesis,152000000,1128276090,124,299537,"Action,Adventure,Science Fiction,"
5013,Marvel's Iron Man & Hulk: Heroes United,200000000,1214811252,130,68721,"Action,Adventure,Science Fiction,"
5014,Mary and the Witch's Flower,0,0,103,430447,"Fantasy,Adventure,Animation,"
5015,Mary Poppins Returns,130000000,348807090,131,400650,"Fantasy,Family,Comedy,"
5016,Masoom,0,0,165,21462,"Drama,Family,"
5017,Master,0,0,90,1036561,"Action,Fantasy,Mystery,Thriller,"
5018,Mater,0,0,7,141528,"Animation,Family,"
5019,Matichya Chuli,0,0,0,701079,
5020,Max Rose,0,66880,83,196359,"Drama,"
5021,May We Chat,0,0,98,274472,"Thriller,Drama,"
5022,May You Prosper,0,0,88,473775,"Comedy,"
5023,Maya Angelou: And Still I Rise,0,0,112,376519,"Documentary,"
5024,Maynard,0,68,99,494796,"Documentary,History,"
5025,Maza Pati Karodpati,0,0,130,624519,"Comedy,"
5026,Me and the Alien,0,0,83,413562,
